course_name,course_rating,course_provider,course_review_num
Learn Microsoft Visio 2010 -Beginner & Advanced Training-,7,Udemy,1 review
Üslü Sayılar,7,Udemy,1 review
Turn Your BIO into a Stunning Personal Brand Statement,7,Udemy,1 review
How to Draw Anime People and bodies,7,Udemy,1 review
"""Pride and Prejudice"" by Austen: BerkeleyX Book Club",7,edX,1 review
Building a Data Science Team,7,Coursera,1 review
Advanced Instructional Strategies in the Virtual Classroom,7,Coursera,1 review
Microsoft Word  2013 - Advanced,7,Udemy,1 review
"Make Videos, Make Money - Complete How to Program",7,Udemy,1 review
Overcome Depression God's Way,7,Udemy,1 review
Take Your Medicine: Developing New Drug Products,7,edX,1 review
Introduction to Systematic Review and Meta-Analysis,7,Coursera,1 review
Using ICTs to enrich teaching and learning,7,EdCast,1 review
TIBCO ActiveMatrix BPM Essentials,7,Udemy,1 review
Project Management - Human Resource Management,7,Udemy,1 review
Magic in the Middle Ages,7,Coursera,1 review
Engaging Citizens:  A Game Changer for Development?,7,Coursera,1 review
Fotografia - Composição Fotografica,7,Udemy,1 review
Product Development at Facebook,7,Udemy,1 review
Mindfulness Meditation for Active Lives,7,Udemy,1 review
Take Your Medicine: How to Be a Savvy Consumer,7,edX,1 review
Contemporary Architecture,7,EdCast,1 review
Implantar Grupos de Mejora de Procesos,7,edX,1 review
"Personal Development: Destroy Overwhelm, Double Productivity",7,Udemy,1 review
Global Public Health,7,EdCast,1 review
"Is Networking, Working for you? What you need to know",7,Udemy,1 review
BCOR 101: Intro to Coaching + CEC's,7,Udemy,1 review
SharePoint 2010 Development Tutorial,7,Udemy,1 review
Basis > was ist Vineyard?,7,Udemy,1 review
Interprofessional Healthcare Informatics,7,Coursera,1 review
Final Cut Pro 7 Tutorial,7,Udemy,1 review
Design while you learn InDesign CC,7,Udemy,1 review
Toon Boom Studio Tutorial - Cartoon Animation Made Simple,7,Udemy,1 review
How to Find and Trade Stocks Successfully,7,Udemy,1 review
Spacebooks. An Introduction To Extraterrestrial Literature,7,Coursera,1 review
The English Reformation,7,Udemy,1 review
How To Domain Name Research,7,Udemy,1 review
Probability,7,Coursera,1 review
Goal Setting Made Easy: Start Living the Life of Your Dreams,7,Udemy,1 review
Building Cloud Apps with Microsoft Azure – Part 1,7,edX,1 review
The 5 Love Languages Explained,7,Udemy,1 review
Game Hacking  |  Create a Game in 1 Hour,7,Udemy,1 review
Football: More than a Game,7,FutureLearn,1 review
An Introduction to Global Health,7,edX,1 review
Teach English Now! Foundational Principles,7,Coursera,1 review
Self Publishing Secrets,7,Udemy,1 review
Learn How to Write Compelling Sales Letters,7,Udemy,1 review
CS 547: Human-Computer Interaction Seminar (2006-2007),7,Udemy,1 review
Colleges and Universities - How are they different?,7,Udemy,1 review
"How To Do More, Faster - Set And Reach Any Goal You Wish",7,Udemy,1 review
CS 547: Human-Computer Interaction Seminar (2008-2009),7,Udemy,1 review
Applied Logistic Regression,7,Coursera,1 review
How To Make Money Using Yahoo Answers-Beginners Training,7,Udemy,1 review
Learn Oral Chinese with Jijizhazha Chinese,7,Udemy,1 review
"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",7,edX,1 review
Introduction to Art: Concepts & Techniques,7,Coursera,1 review
International Organizations Management,7,Coursera,1 review
The Complete Beginner's guide to ZBrush,7,Udemy,1 review
Programming for Absolute Beginners,7,Udemy,1 review
Introductory Game Development Course with Construct 2,7,Udemy,1 review
Learn Rock Climbing Step-by-Step,7,Udemy,1 review
Learn the Secrets Behind Cyber Attacks: Winning the Fight,7,Udemy,1 review
Configuring the World: A Critical Political Economy Approach,7,Coursera,1 review
Planetary Boundaries and Human Opportunities,7,EdCast,1 review
Learn How to Utilize Informants in Retail Loss Prevention,7,Udemy,1 review
Crisis Communications: How to Survive a Crisis in the Media,7,Udemy,1 review
How to Succeed at: Writing Applications,7,FutureLearn,1 review
Psychology and Mental Health: Beyond Nature and Nurture,7,FutureLearn,1 review
Scroggin's Business and Professional Communication,7,Udemy,1 review
Mindfulness Online Kit: Zen En Minutos,7,Udemy,1 review
Nonlinear Differential Equations: Order and Chaos,7,edX,1 review
Cultura empreendedora,7,Udemy,1 review
"The Land Ethic Reclaimed: Perceptive Hunting, Aldo Leopold, and Conservation",7,Coursera,1 review
Confronting The Big Questions: Highlights of Modern Astronomy,7,Coursera,1 review
Freud 프로이드,7,Udemy,1 review
Managing the Company of the Future,7,Coursera,1 review
How to Make an iPhone App From Scratch,7,Udemy,1 review
Cocina Italiana para sorprender en casa,7,Udemy,1 review
Photoshop Photographic Effects,7,Udemy,1 review
Advanced JavaScript Development,7,Udemy,1 review
"IAS37 - Provisions, Contingents Liabilities & Assets",7,Udemy,1 review
Recovering the Humankind's Past and Saving the Universal Heritage,7,Coursera,1 review
Getting a dog?  Plan for success.,7,Udemy,1 review
Hadrian's Wall: Life on the Roman Frontier,7,FutureLearn,1 review
Asal Sayılar ve Asal Çarpanlar,7,Udemy,1 review
Astronomy 160: Frontiers/Controversies in Astrophysics with Charles Bailyn,7,Udemy,1 review
Heart Health: a Beginner's Guide to Cardiovascular Disease,7,FutureLearn,1 review
FREE Tools for Creating Dynamic HD Video Presentations,7,Udemy,1 review
"Solar Cells, Fuel Cells and Batteries",7,Stanford Online,1 review
"Leadership: Identity, Influence and Power (LEAD)",7,Open2Study,1 review
Using Databases with Python,7,Coursera,1 review
Principles of Sustainable Design,7,EdCast,1 review
Introduction à l'astrophysique - Introduction to Astrophysics,7,edX,1 review
Breaking Down Frankenstein,7,Udemy,1 review
Intro to HTML and CSS,7,Udacity,1 review
Deciphering Secrets: Unlocking the Manuscripts of Medieval Spain,7,Coursera,1 review
Project 2007 Introduction,7,Udemy,1 review
"Learn Boundaries, Communication & Assertiveness Skills",7,Udemy,1 review
How to Write a Novel– Part 1: Plan & Outline,7,edX,1 review
Fisiopatología renal y enigmas de la vida cotidiana,7,edX,1 review
Machine Learning,7,Coursera,1 review
Islamic Finance and Capital Markets,7,edX,1 review
How To Overcome Fears,7,Udemy,1 review
Discrete Inference and Learning in Artificial Vision,7,Coursera,1 review
Introduction to Office 365 APIs,7,edX,1 review
Baking Normal and AO Maps for Games with 3ds Max,7,Udemy,1 review
Introduction to Metrics for Smart Cities,7,edX,1 review
The iPad Quick Start Guide: First steps with a new iPad,7,Udemy,1 review
Pinterest POWER!  Discover this HOT social network.,7,Udemy,1 review
Fundamentals of Direct Marketing: Practices that Profit,7,Udemy,1 review
The European Union in Global Governance,7,Iversity,1 review
"Educación de calidad para todos. Equidad, inclusión y atención a la diversidad.",7,edX,1 review
Achieve your goals now through NLP,7,Udemy,1 review
"Responsive Website Basics: Code with HTML, CSS, and JavaScript",7,Coursera,1 review
App Business Blueprint,7,Udemy,1 review
Public Privacy: Cyber Security & Human Rights,7,Iversity,1 review
Introduction to TypeScript,7,edX,1 review
HTML Email Design,7,Treehouse,1 review
Mechanical - Kinematics of Machines,7,Udemy,1 review
Principles of Macroeconomics,7,Coursera,1 review
iMovie Introduction,7,Udemy,1 review
Using Python to Access Web Data,7,Coursera,1 review
The Diversity of Exoplanets,7,Coursera,1 review
Content Strategy for Professionals 1: Engaging Audiences for Your Organization,7,Coursera,1 review
Masterful Social Skills For Men,7,Udemy,1 review
Geospatial Intelligence & the Geospatial Revolution,7,Coursera,1 review
The Great War,7,Udemy,1 review
A Beginners Guide To SQL. Master SQL Quickly,7,Udemy,1 review
Earth Science - MASIS,7,Udemy,1 review
One-Variable Statistics,7,Smartly,1 review
Muse Building on the Fundamentals,7,Udemy,1 review
Learn how to save your life in 60 minutes,7,Udemy,1 review
"Good Brain, Bad Brain: Parkinson's Disease",7,FutureLearn,1 review
Mastering QuickBooks 2013 Made Easy Training Tutorial,7,Udemy,1 review
A Crash Course in Data Science,7,Coursera,1 review
Stocks and Bonds: Risks and Returns,7,Stanford Online,1 review
Exploring Our Oceans,7,FutureLearn,1 review
A Brief History of Human Spaceflight,7,Coursera,1 review
Java server faces 2.0,7,Udemy,1 review
Historical Jesus - DVD course,7,The Great Courses,1 review
Screencasting: Tutorials | Courses | Videos | Made Easy,7,Udemy,1 review
Responsive Web Design,7,Coursera,1 review
From the Big Bang to Dark Energy,7,Coursera,1 review
Intro to Machine Learning,7,Udacity,1 review
Digital Photos from Concept to Completion,7,Udemy,1 review
Make Your Own 2048,7,Udacity,1 review
Two-Variable Statistics,7,Smartly,1 review
Pre-Calculus,7,Coursera,1 review
Inclusive Leadership Training: Leading with Effective Communication,7,edX,1 review
Seducciones de Sor Juana,7,edX,1 review
Front-End Web Development: Getting Responsive with Bootstrap,7,Udemy,1 review
The Basics of Accounting,7,Udemy,1 review
Concepts in Game Development (GamesDev),7,Open2Study,1 review
Writing Sales Copy,7,Udemy,1 review
Unit Testing in Java,7,Treehouse,1 review
Curso de lengua y literatura para hablantes de español,7,Udemy,1 review
Chemistry – Building Blocks of the World (Chemistry),7,Open2Study,1 review
Practical Responsive Web Design,7,Udemy,1 review
The easy way to Oracle PL/SQL مقدمة لأوراكل,7,Udemy,1 review
Web Application Development with JavaScript and MongoDB,7,Coursera,1 review
Empire: the Controversies of British Imperialism,7,FutureLearn,1 review
Data Science in Real Life,7,Coursera,1 review
Virtual Networking for Cloud Computing,7,Udemy,1 review
An Introduction to Philosophy,7,Oxford Royale Academy Prep,1 review
How to Use Video to Market Your Small Business,7,Udemy,1 review
Casual Japanese conversation - Absolute Beginner,7,Udemy,1 review
Photoshop Visual Effects,7,Udemy,1 review
Designing Resilient Schools,7,EdCast,1 review
"Better Leader, Richer Life",7,Coursera,1 review
Learn Advanced HDR Editing with Photoshop and Photomatix,7,Udemy,1 review
How To Write Marketing Copy That Sells,7,Udemy,1 review
How To Nourish Your Baby Properly For Healthy Life Ahead,7,Udemy,1 review
Advanced Beauty Retouching,7,Udemy,1 review
Certified - Administering Windows Server 2012 – R2,7,Udemy,1 review
Learn Emotional Freedom Technique and Thought Field Therapy,7,Udemy,1 review
Linear and Discrete Optimization,7,Coursera,1 review
Caries Management by Risk Assessment (CAMBRA),7,Coursera,1 review
Data Management for Clinical Research,7,Coursera,1 review
Financial Markets,7,Coursera,1 review
Amazon Web Services - LAMP Setup - Step By Step,7,Udemy,1 review
Ethical and Social Challenges of Genomic and Precision Medicine,7,Coursera,1 review
Effective Classroom Interactions: Supporting Young Children’s Development,7,Coursera,1 review
"Alcohol, Drugs, and Baby Boomers: Are you ready?",7,Coursera,1 review
Oracle E-Business Suite R12 Fundamentals for Implementers,7,Udemy,1 review
Development for Wearables: Android Wear,7,Udemy,1 review
Museum Masterpieces: The Louvre - DVD course,7,The Great Courses,1 review
KleurBEWUST - Modieus met kleur voor zelfbewuste vrouwen,7,Udemy,1 review
HTML5 Structure and Semantics,7,Udemy,1 review
Data Visualization and Communication with Tableau,7,Coursera,1 review
Equity Research Report Writing Training,7,Udemy,1 review
Model Building and Validation,7,Udacity,1 review
Resale Profits: Flipping Made Easy,7,Udemy,1 review
CISSP Video Course,7,Udemy,1 review
Business Ethics,7,StraighterLine,1 review
Easy and Effective Text Message Marketing with MessageMe,7,Udemy,1 review
Node.js  socket.io ve redis kullanarak real-time chat örneği,7,Udemy,1 review
Culture of Services: New Perspective on Customer Relations,7,edX,1 review
"E-mail marketing: Cliente Fiel, melhorando  resultados",7,Udemy,1 review
Microsoft Windows Server 2012 Certification - Exam 70-412,7,Udemy,1 review
Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,7,Udemy,1 review
Holistic & Practical Support for Alzheimer/Caregiver health,7,Udemy,1 review
Personal Branding for Social Networks,7,EdCast,1 review
Introduction To Solution Focused Therapy,7,Udemy,1 review
Installing and Configuring Windows Server 2012 – R2,7,Udemy,1 review
Classics of American Literature: T. S. Eliot,7,Udemy,1 review
Why Psychology is related to me?,7,Udemy,1 review
Complete Claritas Investment Certificate,7,Udemy,1 review
Lazy Lawyer’s 1 Hour Guide: Word,7,Udemy,1 review
CSS Fundamentals Class,7,Udemy,1 review
Try SQL,7,Code School,1 review
Explore Filmmaking: from Script to Screen,7,FutureLearn,1 review
A Life of Happiness and Fulfillment,7,Coursera,1 review
Learn Microsoft PowerPoint 2010,7,Udemy,1 review
Learn Microsoft Project 2010,7,Udemy,1 review
New York Architecture,7,EdCast,1 review
How to Spot a Stock Market Crash,7,Udemy,1 review
Talent Agent: Becoming an Agent and Getting Representation,7,Udemy,1 review
Career Exit Strategy: Make The Shift To Your Dream Career,7,Udemy,1 review
AP® Spanish Language and Culture,6,edX,17
Logo Design Essentials,6,Udemy,18
Learning Creative Web Design The Easy Way.,6,Udemy,12
Web Programming with Python,6,Udemy,20
Introduction to Mao Zedong Thought 毛泽东思想概论,6,edX,11
Learn C Sharp from Scratch,6,Udemy,17
Introduction to Logic,6,Coursera,26
Introduction to Data Science,6,Coursera,39
Try Git,6,Code School,354
User Experience (UX) Design: Human Factors and Culture in Design | 设计的人因与文化,6,edX,6
Software Testing,6,Udacity,6
Android Programming Tutorial Videos For Beginners,6,Udemy,7
SAP MM - Materials Management,6,Udemy,6
Git Basics: In Theory and Practice,6,Udemy,7
F5 LTM Introduction - Learn to Load Balance,6,Udemy,7
Greycampus Six Sigma Primer,6,Udemy,11
Learn to build a cross platform mobile app using PhoneGap,6,Udemy,8
How to watch an American football game,6,Udemy,10
Virtual Piano Lessons - A New Way To Learn Piano,6,Udemy,8
How To Make Huge Amounts Of Money - Outsource Your Business,6,Udemy,5
The Massey Method: Learn Spanish from a Former NSA Agent,6,Udemy,5
Evernote For Online Marketers,6,Udemy,5
Microsoft Word 2013 Training Tutorial,6,Udemy,6
Intro to Data Science,6,Udacity,6
The Complete Beginner's Guide to Unity for Game Development,6,Udemy,5
iPhone App Interface Design for Beginners,6,Udemy,6
Learn Methods of Hidden Manipulation and Human Management,6,Udemy,6
The Fundamentals of Neuroscience Part 3: The Brain,6,edX,6
WordPress - A Comprehensive Training,6,Udemy,6
Using Your Data to Grow Your Business,6,Udemy,4
Ignorance!,6,edX,4
Building Professional Mobile Websites with WordPress,6,Udemy,4
"How to create an Impressive & Creative ""Website Resume""",6,Udemy,4
Scientific Computing,6,Coursera,4
Case-Based Introduction to Biostatistics,6,Coursera,5
A Non-Programmers iOS Training Course To Building iOS Apps,6,Udemy,4
Data Visualization,6,Coursera,5
Nutrition and Physical Activity for Health,6,Coursera,4
Copywriting for Pros,6,Udemy,5
Learn Text Mining using R,6,Udemy,3
Accounting: Introduction to Financial Accounting,6,Udemy,4
Curso de Wordpress a Fondo,6,Udemy,3
Turn your BLAH photos into WOW Photos,6,Udemy,3
Explore Statistics with R,6,edX,3
Certified Information Systems Security Professional (CISSP),6,Udemy,3
ISO 27001 - Risk Assessment and Management,6,Udemy,3
Text Mining and Analytics,6,Coursera,4
Learn the basics of how to Setup an Ecommerce Store.,6,Udemy,4
Personal & Family Financial Planning,6,Coursera,4
Information Theory,6,Coursera,3
Ext JS - Learn Ext JS from Practicals and Apps Creation,6,Udemy,3
1st Degree Reiki Practitioners Training,6,Udemy,3
Music Theory with the Ableton Push,6,Udemy,3
Games without Chance: Combinatorial Game Theory,6,Coursera,3
Human Evolution: Past and Future,6,Coursera,3
Globalization of Business Enterprise,6,Coursera,3
Introduction to Psychology as a Science,6,Coursera,3
Learn Microsoft SharePoint 2013,6,Udemy,3
SEO - Upgrade Your SEO Skill From SEO Industry Experts,6,Udemy,3
Introducción a la Estructura de la Materia,6,edX,3
"Swift for Beginners, Learn Apple's New Programming Language",6,Udemy,3
Mass Outsource Mastermind 2.0,6,Udemy,3
VB.NET - Learn VB.NET Program from Practicals and Projects,6,Udemy,3
A Look at Nuclear Science and Technology,6,Coursera,3
Ruby on Rails for Beginners,6,Udemy,3
XML Tutorials,6,Udemy,3
Introducción a la Ingeniería del Helicóptero,6,edX,3
Game Theory II: Advanced Applications,6,Coursera,3
Django Framework Dersleri,6,Udemy,3
Getting in the Zone,6,Udemy,3
Principles of Management,6,StraighterLine,3
TRADER BOT: Introdução à Linguagem MQL5,6,Udemy,3
SAP - SAP GRC,6,Udemy,3
Affiliate Marketing For Noobs,6,Udemy,3
SAP Basis Complete Installation,6,Udemy,3
Understanding Terrorism and the Terrorist Threat,6,Coursera,3
Lean Management - Understanding Lean Management Processes,6,Udemy,3
8 Ps of Marketing - Learn Effective Marketing with 8 Ps,6,Udemy,3
Comprendre la respiration,6,edX,3
The Finance of Retirement & Pensions,6,NovoEd,2
Excel 2013 Advanced Training Course,6,Udemy,2
How to create a video game: Unity 2D game development!,6,Udemy,2
Civil - Structural Analysis II,6,Udemy,2
The Eurozone Crisis,6,MRUniversity,2
Fundamentals of Pharmacology,6,Coursera,2
Beginners - Learning Regular Expressions For Programmers,6,Udemy,2
Learn Adobe Flash Step-By-Step,6,Udemy,2
Accounting - Financial Accounting Course for Beginners,6,Udemy,2
Introduction to Java Programming – Part 2,6,edX,2
Intro to Relational Databases,6,Udacity,2
Critical Thinking and Problem Solving,6,Udemy,2
